date,time,round,home_team,away_team,venue,result,home_goals,away_goals,home_poss,away_poss,home_xg,away_xg,home_sh,away_sh,home_shot_on_target,away_shot_on_target,home_form_last_5,home_avg_goals_last_5,home_avg_goals_conceded_last_5,home_avg_xg_last_5,home_avg_xg_conceded_last_5,home_avg_poss_last_5,home_avg_shots_last_5,home_avg_shots_on_target_last_5,away_form_last_5,away_avg_goals_last_5,away_avg_goals_conceded_last_5,away_avg_xg_last_5,away_avg_xg_conceded_last_5,away_avg_poss_last_5,away_avg_shots_last_5,away_avg_shots_on_target_last_5,home_Arsenal,home_Aston Villa,home_Brighton,home_Burnley,home_Chelsea,home_Crystal Palace,home_Everton,home_Fulham,home_Leeds United,home_Leicester City,home_Liverpool,home_Manchester City,home_Manchester Utd,home_Newcastle Utd,home_Sheffield Utd,home_Southampton,home_Tottenham,home_West Brom,home_West Ham,home_Wolves,away_Arsenal,away_Aston Villa,away_Brighton,away_Burnley,away_Chelsea,away_Crystal Palace,away_Everton,away_Fulham,away_Leeds United,away_Leicester City,away_Liverpool,away_Manchester City,away_Manchester Utd,away_Newcastle Utd,away_Sheffield Utd,away_Southampton,away_Tottenham,away_West Brom,away_West Ham,away_Wolves,form_difference,goals_difference,xg_difference,poss_difference,defensive_difference
2020-11-29,16:30,Matchweek 10,Chelsea,Tottenham,Home,0,0,0,60.0,40.0,0.8,0.2,13.0,5.0,3.0,1.0,0.6,2.4,0.8,1.3199999999999998,0.74,60.8,13.0,5.4,0.8,1.8,0.8,1.3199999999999998,1.08,49.4,10.2,3.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.20000000000000007,0.5999999999999999,0.0,11.399999999999999,0.0
2020-11-29,19:15,Matchweek 10,Arsenal,Wolves,Home,-1,1,2,56.0,44.0,1.5,1.8,13.0,11.0,2.0,5.0,-0.4,0.2,1.0,1.0,1.2,47.4,10.2,2.4,0.2,1.0,0.6,0.9400000000000001,1.0,47.8,13.2,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6000000000000001,-0.8,0.05999999999999994,-0.3999999999999986,-0.4
2020-11-30,17:30,Matchweek 10,Leicester City,Fulham,Home,-1,1,2,68.0,32.0,1.2,2.2,16.0,9.0,3.0,4.0,0.2,1.2,1.0,1.56,1.48,44.0,9.0,3.8,-0.4,1.2,1.4,1.5399999999999998,1.6,54.0,13.6,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.0,0.02000000000000024,-10.0,0.3999999999999999
2020-11-30,20:00,Matchweek 10,West Ham,Aston Villa,Home,1,2,1,34.0,66.0,0.4,2.5,6.0,15.0,2.0,6.0,0.2,1.4,1.2,1.1800000000000002,1.4,42.2,10.8,3.8,-0.2,1.6,1.8,1.4600000000000002,1.38,48.8,14.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.20000000000000018,-0.28,-6.599999999999994,0.6000000000000001
2020-12-05,12:30,Matchweek 11,Burnley,Everton,Home,0,1,1,42.0,58.0,0.8,2.2,8.0,13.0,3.0,6.0,-0.4,0.2,1.8,0.8,1.24,39.0,8.2,1.8,-0.6,1.0,2.0,1.1,1.9799999999999998,49.8,10.4,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999996,-0.8,-0.30000000000000004,-10.799999999999997,0.19999999999999996
2020-12-05,15:00,Matchweek 11,Manchester City,Fulham,Home,1,2,0,69.0,31.0,2.9,0.3,14.0,6.0,4.0,1.0,0.2,1.6,0.8,1.42,0.64,64.4,15.4,5.6,-0.2,1.4,1.4,1.6799999999999997,1.5,48.8,12.6,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.20000000000000018,-0.2599999999999998,15.600000000000009,0.5999999999999999
2020-12-05,17:30,Matchweek 11,West Ham,Manchester Utd,Home,-1,1,3,40.0,60.0,2.0,1.7,19.0,15.0,6.0,6.0,0.4,1.2,0.8,0.8799999999999999,1.56,39.0,9.4,3.4,0.4,1.4,0.8,1.4,0.54,52.6,13.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-0.19999999999999996,-0.52,-13.600000000000001,0.0
2020-12-05,20:00,Matchweek 11,Chelsea,Leeds United,Home,1,3,1,46.0,54.0,4.1,0.8,23.0,8.0,10.0,3.0,0.6,1.8,0.2,1.1199999999999999,0.4,62.2,13.4,5.0,0.0,1.2,1.6,2.06,1.4599999999999997,63.0,19.0,5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6000000000000001,-0.9400000000000002,-0.7999999999999972,1.4000000000000001
2020-12-06,12:00,Matchweek 11,West Brom,Crystal Palace,Home,-1,1,5,50.0,50.0,0.7,1.6,9.0,18.0,4.0,6.0,-0.4,0.4,1.0,0.7,1.8399999999999999,46.2,11.0,2.8,-0.2,1.2,1.4,1.24,1.2,47.6,12.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.7999999999999999,-0.54,-1.3999999999999986,0.3999999999999999
2020-12-06,14:15,Matchweek 11,Sheffield Utd,Leicester City,Home,-1,1,2,31.0,69.0,0.2,1.4,4.0,13.0,1.0,4.0,-1.0,0.4,1.8,1.2600000000000002,1.8800000000000001,41.2,10.2,3.0,0.2,1.4,1.2,1.6800000000000002,1.78,47.6,10.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2,-0.9999999999999999,-0.41999999999999993,-6.399999999999999,-0.6000000000000001
2020-12-06,16:30,Matchweek 11,Tottenham,Arsenal,Home,1,2,0,31.0,69.0,0.3,0.6,5.0,11.0,3.0,2.0,0.8,1.2,0.2,1.02,0.86,47.4,9.0,2.6,-0.4,0.4,1.2,1.1199999999999999,1.3,50.2,10.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0.7999999999999999,-0.09999999999999987,-2.8000000000000043,1.0
2020-12-06,19:15,Matchweek 11,Liverpool,Wolves,Home,1,4,0,60.0,40.0,1.2,0.4,11.0,9.0,6.0,3.0,0.6,1.8,0.8,1.7,1.44,59.2,12.8,4.8,0.2,1.2,0.8,1.22,1.1,49.8,14.0,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39999999999999997,0.6000000000000001,0.48,9.400000000000006,0.0
2020-12-07,20:00,Matchweek 11,Brighton,Southampton,Home,-1,1,2,48.0,52.0,1.9,1.4,11.0,9.0,3.0,2.0,0.0,1.0,1.0,1.2,0.86,49.8,9.2,2.6,0.4,2.2,1.4,0.72,1.24,52.6,10.8,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4,-1.2000000000000002,0.48,-2.8000000000000043,0.3999999999999999
2020-12-11,20:00,Matchweek 12,Leeds United,West Ham,Home,-1,1,2,63.0,37.0,1.6,1.3,12.0,19.0,6.0,8.0,-0.4,0.8,2.2,1.6800000000000002,2.0,62.0,15.2,4.0,0.2,1.2,1.2,1.22,1.7,40.8,12.0,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6000000000000001,-0.3999999999999999,0.4600000000000002,21.200000000000003,-1.0000000000000002
2020-12-12,12:30,Matchweek 12,Wolves,Aston Villa,Home,-1,0,1,50.0,50.0,1.1,1.4,16.0,12.0,7.0,1.0,0.0,1.0,1.4,1.1600000000000001,1.2799999999999998,45.2,12.6,4.8,-0.6,1.6,2.2,1.8199999999999998,1.34,52.0,15.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.6000000000000001,-0.6599999999999997,-6.799999999999997,0.8000000000000003
2020-12-12,15:00,Matchweek 12,Newcastle Utd,West Brom,Home,1,2,1,46.0,54.0,0.8,0.6,12.0,13.0,6.0,3.0,0.0,1.0,1.2,1.02,1.0,37.6,8.2,3.0,-0.6,0.4,1.8,0.76,2.06,46.2,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.6,0.26,-8.600000000000001,0.6000000000000001
2020-12-12,17:30,Matchweek 12,Manchester Utd,Manchester City,Home,0,0,0,46.0,54.0,0.6,1.3,11.0,9.0,2.0,2.0,0.6,2.0,1.0,1.6199999999999999,0.9,54.4,13.4,5.0,0.4,1.8,0.6,1.8,0.6399999999999999,64.4,15.4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19999999999999996,0.19999999999999996,-0.18000000000000016,-10.000000000000007,-0.4
2020-12-12,20:00,Matchweek 12,Everton,Chelsea,Home,1,1,0,29.0,71.0,1.2,0.7,8.0,10.0,3.0,3.0,-0.4,1.2,1.8,1.4600000000000002,2.0,52.2,11.8,5.2,0.8,2.4,0.4,1.9,0.44000000000000006,61.6,16.8,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2000000000000002,-1.2,-0.4399999999999997,-9.399999999999999,-1.4
2020-12-13,12:00,Matchweek 12,Southampton,Sheffield Utd,Home,1,3,0,67.0,33.0,2.0,0.3,16.0,3.0,6.0,0.0,0.4,2.2,1.6,0.86,1.5399999999999998,52.2,10.0,4.0,-1.0,0.4,1.8,0.9800000000000001,1.7,39.8,8.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,1.8000000000000003,-0.1200000000000001,12.400000000000006,0.19999999999999996
2020-12-13,14:15,Matchweek 12,Crystal Palace,Tottenham,Home,0,1,1,44.0,56.0,1.6,0.9,16.0,14.0,5.0,6.0,-0.2,1.8,1.4,1.06,1.12,50.4,13.2,4.4,0.8,1.4,0.2,0.96,0.78,41.4,8.2,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0,0.40000000000000013,0.10000000000000009,9.0,-1.2
2020-12-13,16:30,Matchweek 12,Fulham,Liverpool,Home,0,1,1,26.0,74.0,1.5,1.8,10.0,11.0,5.0,5.0,-0.2,1.2,1.4,1.52,1.5799999999999998,42.2,10.6,3.4,0.6,2.2,0.6,1.48,1.2,58.8,11.6,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8,-1.0000000000000002,0.040000000000000036,-16.599999999999994,-0.7999999999999999
2020-12-13,19:15,Matchweek 12,Arsenal,Burnley,Home,-1,0,1,65.0,35.0,1.6,1.4,18.0,10.0,6.0,2.0,-0.4,0.4,1.4,1.1,1.22,52.8,10.4,1.8,-0.2,0.4,1.8,0.76,1.56,39.6,7.2,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.0,0.3400000000000001,13.199999999999996,0.40000000000000013
2020-12-13,19:15,Matchweek 12,Leicester City,Brighton,Home,1,3,0,54.0,46.0,1.5,0.9,15.0,12.0,6.0,4.0,0.2,1.6,1.4,1.8199999999999998,1.6799999999999997,52.6,11.4,3.8,-0.2,1.0,1.2,1.48,1.06,49.4,10.4,2.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6000000000000001,0.33999999999999986,3.200000000000003,-0.19999999999999996
2020-12-15,18:00,Matchweek 13,Wolves,Chelsea,Home,1,2,1,45.0,55.0,0.5,1.0,12.0,13.0,4.0,3.0,-0.4,0.6,1.6,1.1199999999999999,1.42,46.2,12.8,5.2,0.4,1.8,0.6,1.8599999999999999,0.58,63.2,16.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-1.2000000000000002,-0.74,-17.0,-1.0
2020-12-15,20:00,Matchweek 13,Manchester City,West Brom,Home,0,1,1,77.0,23.0,2.2,0.4,26.0,5.0,7.0,1.0,0.2,1.6,0.6,1.7399999999999998,0.6599999999999999,62.2,14.0,3.8,-0.6,0.6,1.8,0.78,1.92,46.4,11.6,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,1.0,0.9599999999999997,15.800000000000004,1.2000000000000002
2020-12-16,18:00,Matchweek 13,Arsenal,Southampton,Home,0,1,1,36.0,64.0,0.6,1.2,9.0,13.0,4.0,3.0,-0.8,0.2,1.6,1.22,1.4200000000000002,56.6,12.8,2.8,0.4,2.0,1.0,1.1199999999999999,1.2200000000000002,56.8,11.4,4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.2000000000000002,-1.8,0.10000000000000009,-0.19999999999999574,-0.6000000000000001
2020-12-16,18:00,Matchweek 13,Leeds United,Newcastle Utd,Home,1,5,2,68.0,32.0,2.7,1.5,25.0,10.0,10.0,4.0,-0.4,0.8,1.8,1.58,1.6799999999999997,61.2,15.4,4.4,0.2,1.2,1.2,1.1199999999999999,0.9800000000000001,39.4,9.6,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6000000000000001,-0.3999999999999999,0.4600000000000002,21.800000000000004,-0.6000000000000001
2020-12-16,18:00,Matchweek 13,Leicester City,Everton,Home,-1,0,2,61.0,39.0,0.8,1.4,14.0,11.0,2.0,6.0,0.2,1.4,1.2,1.54,1.44,56.8,12.6,3.6,0.0,1.2,1.4,1.4000000000000001,1.56,45.8,10.4,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19999999999999996,0.1399999999999999,11.0,0.19999999999999996
2020-12-16,20:00,Matchweek 13,Fulham,Brighton,Home,0,0,0,46.0,54.0,1.0,0.5,9.0,9.0,4.0,4.0,-0.4,1.0,1.6,1.52,1.8399999999999999,38.0,10.0,3.6,-0.2,0.8,1.4,1.6,1.02,47.4,11.6,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.19999999999999996,-0.08000000000000007,-9.399999999999999,-0.20000000000000018
2020-12-16,20:00,Matchweek 13,Liverpool,Tottenham,Home,1,2,1,75.0,25.0,1.0,1.1,17.0,8.0,11.0,2.0,0.4,2.0,0.6,1.5,1.44,59.2,12.2,5.2,0.6,1.2,0.2,0.8,1.04,43.8,9.4,3.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.19999999999999996,0.8,0.7,15.400000000000006,-0.39999999999999997
2020-12-16,20:00,Matchweek 13,West Ham,Crystal Palace,Home,0,1,1,52.0,48.0,0.4,1.1,9.0,8.0,2.0,2.0,0.6,1.4,1.0,1.42,1.6800000000000002,42.6,15.0,5.2,0.0,2.0,1.2,1.24,1.04,48.2,14.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.6000000000000001,0.17999999999999994,-5.600000000000001,0.19999999999999996
2020-12-17,18:00,Matchweek 13,Aston Villa,Burnley,Home,0,0,0,59.0,41.0,1.5,0.3,27.0,6.0,6.0,4.0,-0.2,1.8,1.6,1.8199999999999998,1.02,53.8,15.0,5.0,0.2,0.6,1.2,0.9400000000000001,1.7,39.2,8.2,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,1.2000000000000002,0.8799999999999998,14.599999999999994,-0.40000000000000013
2020-12-17,20:00,Matchweek 13,Sheffield Utd,Manchester Utd,Home,-1,2,3,40.0,60.0,1.5,1.9,12.0,15.0,6.0,8.0,-1.0,0.4,2.2,0.9400000000000002,1.78,39.4,8.6,2.8,0.8,2.0,0.8,1.6599999999999997,0.96,52.8,14.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.8,-1.6,-0.7199999999999995,-13.399999999999999,-1.4000000000000001
2020-12-19,12:30,Matchweek 14,Crystal Palace,Liverpool,Home,-1,0,7,36.0,64.0,0.3,2.5,5.0,14.0,3.0,7.0,-0.2,1.4,1.2,1.28,0.96,50.6,13.8,4.2,0.6,2.2,0.6,1.4600000000000002,1.3800000000000001,65.0,13.8,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8,-0.8000000000000003,-0.18000000000000016,-14.399999999999999,-0.6
2020-12-19,15:00,Matchweek 14,Southampton,Manchester City,Home,-1,0,1,48.0,52.0,0.7,0.9,9.0,11.0,3.0,5.0,0.2,1.8,1.2,1.22,1.28,57.4,11.0,3.6,0.2,1.6,0.6,1.9,0.5,66.8,18.0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.19999999999999996,-0.6799999999999999,-9.399999999999999,-0.6
2020-12-19,17:30,Matchweek 14,Everton,Arsenal,Home,1,2,1,43.0,57.0,0.6,1.4,9.0,12.0,2.0,1.0,0.4,1.4,0.8,1.6,1.42,42.6,11.2,6.0,-0.6,0.4,1.2,1.04,1.3,52.0,12.0,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999999999999999,0.56,-9.399999999999999,0.3999999999999999
2020-12-19,20:00,Matchweek 14,Newcastle Utd,Fulham,Home,0,1,1,49.0,51.0,1.4,1.0,11.0,11.0,4.0,4.0,-0.2,1.2,2.0,0.8400000000000001,1.2200000000000002,38.0,9.6,4.0,-0.2,1.0,1.4,1.38,1.6800000000000002,37.8,9.4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.19999999999999996,-0.5399999999999998,0.20000000000000284,-0.6000000000000001
2020-12-20,12:00,Matchweek 14,Brighton,Sheffield Utd,Home,0,1,1,73.0,27.0,2.8,0.5,21.0,5.0,4.0,3.0,-0.2,0.8,1.4,1.4,1.1199999999999999,46.4,9.6,3.2,-1.0,0.6,2.0,1.1600000000000001,1.72,41.2,9.8,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.20000000000000007,0.23999999999999977,5.199999999999996,0.6000000000000001
2020-12-20,14:15,Matchweek 14,Tottenham,Leicester City,Home,-1,0,2,56.0,44.0,0.7,1.7,8.0,16.0,3.0,3.0,0.2,1.2,0.6,0.64,1.08,37.2,7.2,2.8,-0.2,1.2,1.6,1.3,1.56,59.2,13.8,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0,-0.66,-22.0,1.0
2020-12-20,16:30,Matchweek 14,Manchester Utd,Leeds United,Home,1,6,2,41.0,59.0,3.6,1.8,25.0,17.0,13.0,4.0,0.8,2.0,1.0,1.7399999999999998,1.18,55.8,14.4,5.6,0.0,1.6,1.4,1.9600000000000002,1.8,62.0,18.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.3999999999999999,-0.22000000000000042,-6.200000000000003,0.3999999999999999
2020-12-20,19:15,Matchweek 14,West Brom,Aston Villa,Home,-1,0,3,33.0,67.0,0.0,2.4,1.0,18.0,1.0,9.0,-0.4,0.8,1.8,0.7,1.98,42.6,10.2,3.2,0.0,1.2,0.8,1.7399999999999998,0.9400000000000001,54.4,16.8,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.3999999999999999,-1.0399999999999998,-11.799999999999997,-1.0
2020-12-21,17:30,Matchweek 14,Burnley,Wolves,Home,1,2,1,37.0,63.0,1.7,1.5,10.0,14.0,4.0,2.0,0.2,0.6,1.2,0.9,1.7,39.2,8.6,2.8,0.0,1.0,1.6,1.06,1.22,45.0,13.6,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-0.4,-0.16000000000000003,-5.799999999999997,0.40000000000000013
2020-12-21,20:00,Matchweek 14,Chelsea,West Ham,Home,1,3,0,53.0,47.0,2.0,0.4,11.0,6.0,7.0,0.0,0.0,1.2,0.8,1.6199999999999999,0.6,60.4,14.6,4.4,0.4,1.4,1.2,1.24,1.56,42.4,13.6,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-0.19999999999999996,0.3799999999999999,18.0,0.3999999999999999
2020-12-26,12:30,Matchweek 15,Leicester City,Manchester Utd,Home,0,2,2,54.0,46.0,0.9,1.7,10.0,9.0,2.0,4.0,0.2,1.6,1.0,1.32,1.08,59.2,14.8,3.6,0.8,3.0,1.4,1.98,1.42,51.4,16.2,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6000000000000001,-1.4,-0.6599999999999999,7.800000000000004,0.3999999999999999
2020-12-26,15:00,Matchweek 15,Aston Villa,Crystal Palace,Home,1,3,0,39.0,61.0,3.9,0.9,20.0,13.0,9.0,6.0,0.0,1.2,0.8,1.8599999999999999,0.6399999999999999,59.6,17.4,5.2,-0.2,1.4,2.4,1.0400000000000003,1.16,47.0,11.8,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.19999999999999996,0.8199999999999996,12.600000000000001,1.5999999999999999
2020-12-26,15:00,Matchweek 15,Fulham,Southampton,Home,0,0,0,47.0,53.0,0.7,0.2,10.0,3.0,1.0,2.0,0.0,0.8,1.0,1.2,1.56,37.2,9.0,3.6,0.0,1.6,1.2,1.16,1.1600000000000001,56.2,11.4,3.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-0.8,0.040000000000000036,-19.0,0.19999999999999996
2020-12-26,17:30,Matchweek 15,Arsenal,Chelsea,Home,1,3,1,40.0,60.0,2.0,2.6,14.0,18.0,6.0,2.0,-0.8,0.6,1.6,1.14,1.06,56.6,12.6,3.0,0.0,1.4,0.8,1.72,0.62,57.0,14.0,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.7999999999999999,-0.5800000000000001,-0.3999999999999986,-0.8
2020-12-26,20:00,Matchweek 15,Manchester City,Newcastle Utd,Home,1,2,0,74.0,26.0,3.0,0.3,11.0,7.0,6.0,2.0,0.6,1.8,0.2,1.8,0.5,64.0,15.8,4.8,0.0,1.4,1.8,1.06,1.28,40.0,11.0,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.40000000000000013,0.74,24.0,1.6
2020-12-26,20:00,Matchweek 15,Sheffield Utd,Everton,Home,-1,0,1,44.0,56.0,1.4,0.7,10.0,7.0,1.0,3.0,-0.8,0.8,2.0,1.08,1.86,36.4,9.0,3.0,0.4,1.2,0.6,1.32,1.3199999999999998,42.0,11.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2000000000000002,-0.3999999999999999,-0.24,-5.600000000000001,-1.4
2020-12-27,12:00,Matchweek 15,Leeds United,Burnley,Home,1,1,0,51.0,49.0,1.9,1.5,10.0,14.0,3.0,6.0,-0.2,2.0,2.6,1.9599999999999997,2.34,60.6,17.0,5.8,0.2,0.8,1.4,0.9400000000000001,1.7,37.4,8.6,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,1.2,1.0199999999999996,23.200000000000003,-1.2000000000000002
2020-12-27,14:15,Matchweek 15,West Ham,Brighton,Home,0,2,2,44.0,56.0,1.3,1.1,11.0,13.0,4.0,4.0,0.0,1.2,1.8,0.9,1.78,42.0,11.8,3.6,-0.4,0.6,1.4,1.6799999999999997,0.9199999999999999,52.2,12.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,-0.7799999999999997,-10.200000000000003,-0.40000000000000013
